,ID,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,GK,Height,Weight,DOB,Preferred foot,Weak foot,Skill move,International reputation,Work rate,Body type,Real face,Release clause,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Acceleration,Sprint Speed,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Long Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive Awareness,Standing Tackle,Sliding Tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Traits
2975,202325,61,61,61,65,65,65,65,65,70,70,70,71,75,75,75,71,76,77,77,77,76,74,74,74,74,74,20,172,71,21-Nov-91,Right,4,3,2,Medium/High,Normal (170-185),Yes,€15.3M,70,31,57,78,48,72,65,62,76,78,63,52,75,73,86,62,79,85,63,34,77,77,65,74,58,73,76,74,72,14,10,14,12,9,"Dives Into Tackles (AI), Team Player"
2976,202501,62,62,62,62,60,60,60,62,62,62,62,66,64,64,64,66,72,68,68,68,72,72,70,70,70,72,18,175,67,16-Nov-93,Left,2,2,1,High/Medium,Normal (170-185),Yes,€3.7M,73,40,69,68,45,63,60,60,55,63,78,76,72,67,76,66,75,85,70,50,72,69,55,50,55,67,62,69,65,10,9,16,8,9,Injury Prone
2977,166074,73,73,73,73,73,73,73,73,73,73,73,73,69,69,69,73,60,59,59,59,60,56,55,55,55,56,18,190,83,12-Jul-90,Right,4,3,1,Medium/Low,Normal (185+),Yes,€6.4M,69,77,57,69,69,74,67,77,68,69,75,89,69,65,60,89,75,77,91,79,75,33,72,71,65,71,62,28,20,15,7,8,7,11,"Power Free-Kick, Long Shot Taker (AI), Speed Dribbler (AI)"
2978,166853,50,50,50,45,46,46,46,45,48,48,48,47,49,49,49,47,50,55,55,55,50,51,59,59,59,51,17,185,85,10-Dec-87,Left,3,2,1,Medium/Medium,Normal (185+),No,€193K,46,43,61,51,40,46,48,33,50,47,40,35,50,54,48,45,66,24,72,42,72,56,45,41,49,53,58,58,54,16,10,8,6,11,"Injury Prone, Team Player"
2979,169324,68,68,68,69,68,68,68,69,71,71,71,72,72,72,72,72,74,73,73,73,74,74,71,71,71,74,17,175,73,30-Oct-85,Left,3,3,1,High/Medium,Normal (170-185),No,€2M,75,53,57,70,70,71,73,70,68,73,72,69,80,70,80,74,60,86,64,72,65,72,70,64,50,75,75,73,70,8,11,7,5,10,"Solid Player, Leadership, Early Crosser, Long Shot Taker (AI), Team Player"
2980,169705,66,66,66,69,67,67,67,69,70,70,70,72,71,71,71,72,74,74,74,74,74,74,74,74,74,74,21,179,85,5-Aug-89,Left,3,3,2,Medium/Medium,Normal (170-185),Yes,€5.9M,75,50,68,75,43,74,71,66,69,75,72,67,69,70,69,59,72,66,69,54,75,70,63,64,52,73,71,74,73,11,13,15,10,15,Dives Into Tackles (AI)
2981,170785,25,25,25,20,21,21,21,20,23,23,23,23,23,23,23,23,24,25,25,25,24,24,25,25,25,24,63,188,83,20-Feb-87,Right,3,1,1,Medium/Medium,Normal (185+),No,€120K,10,13,10,34,12,10,11,11,18,17,31,38,31,50,40,44,34,30,52,6,24,11,11,12,17,46,20,15,12,64,64,59,65,62,None
2982,170797,68,68,68,65,66,66,66,65,71,71,71,69,73,73,73,69,71,73,73,73,71,69,71,71,71,69,21,180,73,5-Sep-88,Left,3,3,3,Medium/Medium,Lean (170-185),Yes,€4M,75,60,64,79,77,69,82,80,78,72,31,32,63,70,72,80,72,69,66,72,60,69,65,72,49,73,73,71,68,13,10,13,12,11,"Injury Prone, Finesse Shot, Long Passer (AI), Long Shot Taker (AI)"
2983,172114,72,72,72,71,72,72,72,71,73,73,73,73,73,73,73,73,60,61,61,61,60,57,54,54,54,57,22,178,73,1-May-86,Right,4,3,2,High/Medium,Lean (170-185),Yes,€1.8M,73,66,64,77,75,75,81,80,74,77,58,49,69,75,73,78,64,60,66,76,53,37,73,77,74,77,42,46,36,15,15,8,10,12,"Finesse Shot, Long Shot Taker (AI), Playmaker (AI), Outside Foot Shot, Team Player"
2984,172175,71,71,71,71,71,71,71,71,72,72,72,72,70,70,70,72,61,60,60,60,61,59,54,54,54,59,20,182,72,5-Oct-87,Right,4,4,2,Medium/Medium,Normal (170-185),Yes,€3.2M,70,66,60,73,70,75,72,70,71,74,73,65,72,66,69,73,68,62,59,68,58,35,72,70,75,73,31,52,51,8,10,14,13,15,"Flair, Long Shot Taker (AI), Technical Dribbler (AI)"
2985,172871,71,71,71,67,67,67,67,67,70,70,70,71,74,74,74,71,79,81,81,81,79,81,81,81,81,81,20,189,86,24-Apr-87,Left,3,3,3,Medium/Medium,Normal (185+),Yes,€17M,70,54,78,76,52,64,66,70,74,70,67,71,56,81,60,80,89,72,80,66,80,79,56,66,66,81,84,84,85,6,10,9,12,7,"Power Free-Kick, Long Passer (AI)"
2986,173426,35,35,35,29,31,31,31,29,35,35,35,33,35,35,35,33,31,34,34,34,31,30,32,32,32,30,80,193,87,6-Mar-88,Right,3,1,3,Medium/Medium,Normal (185+),Yes,€9.8M,11,11,16,37,16,14,16,12,34,26,50,52,34,74,52,59,69,31,72,16,34,21,14,43,41,61,7,14,16,80,74,78,83,82,"Leadership, Team Player, Comes For Crosses, Saves with Feet"
2987,173608,78,78,78,74,76,76,76,74,76,76,76,74,70,70,70,74,54,55,55,55,54,51,50,50,50,51,20,192,80,27-Mar-90,Right,3,3,1,Medium/Medium,Lean (185+),Yes,€25.2M,58,82,81,78,74,75,73,62,58,78,65,63,62,80,34,78,89,66,78,73,63,25,82,68,80,66,23,27,20,11,11,8,15,7,None
2988,173734,52,52,52,50,49,49,49,50,52,52,52,54,56,56,56,54,63,64,64,64,63,64,66,66,66,64,18,189,82,26-Feb-89,Right,3,2,1,High/Medium,Normal (185+),No,€963K,49,33,62,59,28,51,36,30,55,50,66,60,63,63,54,49,34,67,82,37,70,65,38,45,49,48,68,68,64,13,12,13,6,8,"Leadership, Power Header"
2989,173909,74,74,74,73,74,74,74,73,74,74,74,74,74,74,74,74,69,73,73,73,69,69,72,72,72,69,20,185,77,6-Mar-87,Right,4,4,3,Medium/Medium,Normal (185+),Yes,€3.6M,70,72,71,76,77,78,75,71,75,80,55,55,70,72,70,80,78,50,78,75,80,64,76,75,68,78,58,70,65,6,11,15,16,6,"Leadership, Flair, Long Shot Taker (AI), Outside Foot Shot"
2990,176357,57,57,57,53,55,55,55,53,58,58,58,55,59,59,59,55,56,62,62,62,56,57,63,63,63,57,20,185,79,30-Apr-86,Right,3,2,1,Medium/Medium,Normal (185+),No,€228K,52,48,61,60,55,55,46,54,59,56,38,36,55,60,64,57,63,33,77,51,70,61,60,60,61,61,63,63,62,15,13,11,16,8,"Injury Prone, Leadership"
2991,176550,30,30,30,27,31,31,31,27,34,34,34,31,35,35,35,31,28,31,31,31,28,28,27,27,27,28,78,183,80,31-Aug-88,Right,3,1,2,Medium/Medium,Normal (170-185),Yes,€11.9M,11,10,15,36,12,12,10,13,32,32,34,34,44,73,50,58,75,29,38,12,20,25,16,50,26,57,11,13,12,81,72,77,77,82,Leadership
2992,178005,35,35,35,32,34,34,34,32,39,39,39,37,38,38,38,37,33,36,36,36,33,32,33,33,33,32,82,190,84,15-Feb-88,Left,2,1,3,Medium/Medium,Normal (185+),Yes,€17M,12,12,11,34,16,20,10,16,32,25,53,57,61,76,54,58,79,45,77,11,37,23,13,64,32,66,14,13,11,82,80,77,80,83,"Solid Player, Cautious With Crosses"
2993,178091,76,76,76,69,72,72,72,69,71,71,71,70,64,64,64,70,52,52,52,52,52,50,51,51,51,50,16,186,90,9-Aug-89,Right,3,3,2,Medium/Medium,Normal (185+),Yes,€13M,54,76,80,71,67,71,58,48,42,75,55,70,53,74,46,81,73,67,93,67,75,21,79,62,66,76,29,25,20,7,7,7,5,8,"Injury Prone, Power Header"
2994,178415,74,74,74,72,73,73,73,72,76,76,76,75,77,77,77,75,76,77,77,77,76,75,76,76,76,75,19,178,79,11-May-88,Right,4,3,2,High/High,Normal (170-185),No,€9.1M,79,72,70,79,76,67,79,83,77,75,59,53,64,71,70,78,68,80,73,77,80,77,79,81,75,79,76,75,70,9,16,10,7,7,"Leadership, Early Crosser, Long Shot Taker (AI)"
2995,178562,76,76,76,78,77,77,77,78,82,82,82,81,82,82,82,81,80,82,82,82,80,78,77,77,77,78,20,174,75,29-Jun-88,Right,4,4,3,Medium/Medium,Normal (170-185),Yes,€31.5M,80,71,55,83,65,82,83,81,86,84,63,61,76,80,80,77,49,74,67,80,83,78,75,84,75,80,78,77,74,13,8,7,7,10,"Flair, Long Passer (AI), Playmaker (AI), Outside Foot Shot"
2996,179752,75,75,75,66,71,71,71,66,70,70,70,65,64,64,64,65,44,49,49,49,44,43,48,48,48,43,20,193,87,20-May-83,Left,3,3,1,Medium/Low,Normal (185+),No,€4.2M,52,80,85,62,81,65,67,74,58,70,50,50,45,73,30,84,45,31,88,79,72,12,81,75,75,76,22,28,20,12,7,6,14,11,"Power Free-Kick, Leadership, Long Shot Taker (AI), Power Header"
2997,180403,74,74,74,78,77,77,77,78,78,78,78,78,77,77,77,78,69,67,67,67,69,66,56,56,56,66,22,175,77,9-Aug-88,Right,4,4,3,Medium/Low,Normal (170-185),Yes,€20.9M,75,73,31,79,59,-3,83,-1,73,-1,2,76,82,-1,1,82,32,64,-3,-1,45,55,76,-1,79,78,43,55,50,14,12,13,7,13,"Solid Player, Technical Dribbler (AI)"
2998,181375,72,72,72,67,69,69,69,67,69,69,69,67,64,64,64,67,52,53,53,53,52,49,51,51,51,49,18,183,86,18-Jun-87,Right,4,3,2,Medium/Medium,Normal (170-185),No,€2.4M,58,82,75,69,71,67,57,69,55,69,58,54,71,63,54,80,75,66,82,70,71,24,69,65,76,65,44,24,23,8,8,9,12,15,"Power Header, Chip Shot (AI)"
2999,181820,77,77,77,76,77,77,77,76,77,77,77,77,74,74,74,77,58,58,58,58,58,55,52,52,52,55,19,183,79,2-Nov-89,Right,4,3,3,Medium/Low,Normal (170-185),Yes,€16.2M,72,77,74,80,79,79,84,74,64,81,64,60,77,77,66,82,73,45,70,79,50,30,79,80,78,78,31,32,30,9,7,5,9,10,"Injury Prone, Flair, Long Shot Taker (AI), Technical Dribbler (AI)"
3000,182493,63,63,63,57,58,58,58,57,63,63,63,63,69,69,69,63,72,77,77,77,72,73,78,78,78,73,19,187,78,16-Feb-86,Right,3,2,3,Medium/High,Lean (185+),Yes,€6.7M,52,42,80,76,47,53,49,49,70,72,54,54,57,70,53,67,88,67,80,43,80,78,48,52,50,77,75,80,75,6,8,15,5,15,"Dives Into Tackles (AI), Power Header"
3001,182945,76,76,76,76,76,76,76,76,76,76,76,76,74,74,74,76,63,61,61,61,63,60,54,54,54,60,20,175,70,30-Nov-87,Right,4,4,2,High/Medium,Lean (170-185),Yes,€9.4M,68,78,65,70,67,78,74,72,67,79,80,76,83,76,75,75,72,73,59,78,59,51,77,78,75,79,31,40,35,11,12,8,10,12,"Flair, Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)"
3002,183108,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,70,70,70,70,70,68,65,65,65,68,20,179,77,31-Mar-87,Right,2,3,2,Medium/Medium,Stocky (170-185),Yes,€7.7M,77,69,68,75,72,78,82,67,75,80,79,78,82,73,78,81,53,81,88,71,80,54,75,75,72,70,35,65,55,11,14,7,6,13,"Long Throw-in, Early Crosser, Speed Dribbler (AI)"
3003,183285,54,54,54,52,52,52,52,52,58,58,58,58,66,66,66,58,69,76,76,76,69,71,76,76,76,71,20,187,83,13-Feb-90,Left,2,2,3,Medium/High,Normal (185+),Yes,€9.5M,58,23,73,74,20,50,50,30,71,60,43,51,51,70,54,61,74,61,90,38,87,76,36,61,40,71,75,77,73,14,12,9,7,8,"Injury Prone, Dives Into Tackles (AI), Leadership, Team Player"
3004,183394,72,72,72,71,71,71,71,71,73,73,73,75,76,76,76,75,77,78,78,78,77,77,78,78,78,77,19,187,91,16-Aug-89,Right,3,3,2,Medium/High,Unique,Yes,€20M,72,52,65,76,62,78,75,60,75,76,65,76,64,76,58,83,70,83,90,59,85,75,71,68,60,74,75,79,71,14,8,11,10,8,"Solid Player, Leadership"
3005,183574,79,79,79,79,80,80,80,79,80,80,80,80,79,79,79,80,61,63,63,63,61,57,54,54,54,57,20,180,76,19-Mar-88,Left,4,4,2,High/Low,Normal (170-185),Yes,€23M,79,80,63,83,80,82,82,69,80,84,60,52,72,84,76,81,65,59,73,79,58,34,85,85,91,87,43,36,29,12,7,5,13,9,"Injury Prone, Playmaker (AI), Technical Dribbler (AI)"
3006,183720,62,62,62,61,61,61,61,61,63,63,63,63,63,63,63,63,63,63,63,63,63,62,61,61,61,62,18,170,71,22-Sep-88,Right,3,3,1,Medium/Medium,Stocky (170-),No,€569K,62,58,56,63,44,61,63,60,63,66,55,54,61,61,72,62,51,80,68,62,60,56,59,62,61,69,60,59,55,8,12,10,11,11,"Flair, Long Passer (AI), Playmaker (AI), Team Player"
3007,183900,72,72,72,74,74,74,74,74,74,74,74,74,72,72,72,74,60,59,59,59,60,56,51,51,51,56,18,179,70,26-Jul-88,Right,4,4,3,Medium/Low,Normal (170-185),Yes,€5.9M,72,64,57,73,57,84,72,64,67,83,69,69,72,74,67,69,57,47,48,71,51,36,70,77,88,73,58,31,22,5,8,14,6,8,"Injury Prone, Finesse Shot, Flair, Technical Dribbler (AI)"
3008,184716,66,66,66,67,66,66,66,67,70,70,70,70,71,71,71,70,71,71,71,71,71,71,70,70,70,71,18,168,62,14-Mar-90,Right,2,3,1,Medium/High,Lean (170-),Yes,€2.5M,67,60,52,73,54,68,66,59,71,71,67,66,82,68,91,67,81,77,56,56,72,71,67,63,60,76,71,71,69,10,13,12,6,8,Injury Prone
3009,184789,71,71,71,61,66,66,66,61,66,66,66,62,64,64,64,62,50,58,58,58,50,49,57,57,57,49,21,193,93,9-Dec-87,Right,3,3,2,High/High,Stocky (185+),No,€1.8M,49,73,81,67,70,63,58,42,48,70,34,33,34,74,54,80,43,53,91,61,82,44,76,64,75,78,39,44,15,14,12,6,16,9,Power Header
3010,185349,64,64,64,66,64,64,64,66,67,67,67,68,67,67,67,68,70,69,69,69,70,70,70,70,70,70,19,178,72,27-May-88,Right,3,3,1,Medium/Medium,Lean (170-185),Yes,€1.2M,65,45,61,69,49,72,59,59,64,70,74,73,78,68,72,62,85,62,66,54,71,71,62,59,49,76,65,68,65,16,8,11,12,6,"Long Throw-in, Dives Into Tackles (AI), Team Player"
3011,185422,75,75,75,74,75,75,75,74,75,75,75,74,69,69,69,74,58,58,58,58,58,55,54,54,54,55,19,184,82,15-Jan-92,Right,3,4,1,Medium/Low,Normal (170-185),Yes,€11M,65,75,68,72,73,77,70,53,62,76,77,77,74,72,73,77,72,55,76,75,73,34,75,71,81,77,33,39,27,12,9,11,12,7,"Flair, Speed Dribbler (AI)"
3012,186153,34,34,34,28,31,31,31,28,35,35,35,34,36,36,36,34,31,34,34,34,31,31,32,32,32,31,86,195,90,18-Apr-90,Right,3,1,3,Medium/Medium,Lean (185+),Yes,€61.2M,12,12,16,32,14,11,16,14,36,22,51,47,55,82,51,55,71,45,65,14,40,15,14,48,18,65,20,13,12,86,81,73,86,87,Comes For Crosses
3013,186200,75,75,75,75,75,75,75,75,75,75,75,75,71,71,71,75,62,60,60,60,62,59,56,56,56,59,18,180,73,23-Mar-91,Right,3,3,2,High/Medium,Lean (170-185),Yes,€11M,74,73,74,76,75,77,72,61,62,76,76,70,78,77,67,76,71,69,65,72,72,30,79,72,78,76,68,30,26,11,6,8,12,6,Finesse Shot
3014,186392,64,64,64,63,63,63,63,63,67,67,67,67,70,70,70,67,73,74,74,74,73,74,74,74,74,74,18,188,83,29-Oct-89,Right,3,3,1,Medium/High,Lean (185+),Yes,€5.9M,73,46,74,70,33,64,43,34,69,69,52,55,62,74,58,64,65,69,71,59,74,78,64,66,40,72,77,76,77,8,7,7,10,11,None
3015,186590,61,61,61,57,58,58,58,57,61,61,61,60,62,62,62,60,61,64,64,64,61,61,64,64,64,61,20,188,82,30-Sep-88,Right,3,2,1,Medium/Medium,Normal (185+),No,€656K,46,56,65,61,47,59,48,51,60,61,50,52,66,59,52,61,74,70,74,54,83,60,58,60,58,61,61,61,60,14,14,12,10,14,Dives Into Tackles (AI)
3016,187052,70,70,70,70,70,70,70,70,74,74,74,73,78,78,78,73,76,78,78,78,76,75,77,77,77,75,20,182,80,29-Jun-90,Right,3,3,2,Medium/High,Normal (170-185),No,€21M,62,61,62,79,56,72,70,65,79,78,62,64,70,75,63,68,70,80,78,70,81,80,63,74,68,80,75,75,72,13,9,16,15,7,"Long Passer (AI), Team Player"
3017,187154,42,42,42,36,38,38,38,36,41,41,41,41,46,46,46,41,53,57,57,57,53,56,62,62,62,56,17,193,76,11-Apr-91,Left,2,2,1,Medium/Medium,Normal (185+),No,€569K,15,15,63,49,18,37,15,14,36,45,47,49,38,61,37,35,80,61,82,12,55,63,30,33,22,45,62,61,60,6,10,11,14,6,None
3018,187761,65,65,65,63,64,64,64,63,64,64,64,65,60,60,60,65,51,48,48,48,51,47,44,44,44,47,22,183,73,12-Mar-88,Right,4,2,1,High/Medium,Normal (170-185),No,€698K,56,65,65,62,65,62,62,57,49,63,65,63,65,67,72,67,79,84,69,60,53,23,68,59,67,63,39,12,15,14,12,16,15,14,"Solid Player, Finesse Shot"
3019,187924,72,72,72,71,72,72,72,71,75,75,75,73,75,75,75,73,68,71,71,71,68,66,66,66,66,66,19,187,79,7-Jan-91,Right,4,3,2,Medium/Medium,Normal (185+),No,€12.1M,77,67,68,80,71,75,79,80,79,77,45,49,64,69,71,82,51,69,72,78,63,62,70,79,73,74,62,63,51,14,11,10,11,6,"Injury Prone, Flair, Long Shot Taker (AI), Playmaker (AI)"
3020,188042,78,78,78,78,78,78,78,78,78,78,78,78,77,77,77,78,65,65,65,65,65,62,60,60,60,62,21,183,75,9-May-88,Right,4,4,2,Medium/Medium,Normal (170-185),No,€12.6M,75,74,74,75,75,85,82,67,75,83,83,74,84,81,81,78,73,60,72,79,76,45,81,82,68,85,45,43,37,9,16,11,13,8,"Injury Prone, Finesse Shot, Flair, Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)"
3021,188081,74,74,74,73,74,74,74,73,76,76,76,75,73,73,73,75,61,61,61,61,61,58,53,53,53,58,19,173,68,6-Jan-90,Right,4,4,3,High/Low,Normal (170-185),No,€12M,61,75,50,75,77,76,73,59,69,77,73,73,79,69,76,73,76,62,69,74,52,53,74,73,74,78,30,35,37,10,9,14,7,12,"Injury Prone, Technical Dribbler (AI)"
3022,189157,71,71,71,71,71,71,71,71,71,71,71,71,67,67,67,71,56,55,55,55,56,53,52,52,52,53,18,185,84,24-May-89,Right,3,5,2,High/Low,Normal (185+),Yes,€3M,67,63,69,67,53,76,65,49,63,75,75,77,75,68,67,78,85,66,79,66,76,31,71,64,65,73,29,34,17,8,9,12,14,6,"Flair, Speed Dribbler (AI)"
3023,189410,66,66,66,67,67,67,67,67,71,71,71,72,72,72,72,72,71,72,72,72,71,69,67,67,67,69,20,179,76,7-Dec-89,Right,4,3,2,High/High,Normal (170-185),Yes,€3M,71,38,61,74,54,71,54,60,73,75,65,55,72,75,74,75,73,90,68,74,78,68,68,71,72,73,66,58,51,7,16,14,6,16,"Injury Prone, Dives Into Tackles (AI), Leadership, Long Shot Taker (AI), Playmaker (AI)"
3024,189456,54,54,54,51,52,52,52,51,56,56,56,57,64,64,64,57,69,74,74,74,69,71,76,76,76,71,20,187,73,30-Aug-91,Left,2,2,1,Low/High,Lean (185+),Yes,€12.4M,45,26,74,72,33,53,31,26,65,62,49,51,55,73,61,52,80,74,80,38,79,77,39,47,34,68,76,78,77,10,12,10,9,15,"Injury Prone, Leadership, Team Player"
3025,189682,59,59,59,57,56,56,56,57,59,59,59,61,64,64,64,61,72,74,74,74,72,74,78,78,78,74,21,180,82,21-Sep-89,Left,3,2,1,Low/High,Normal (170-185),Yes,€18.1M,59,36,79,60,29,59,45,31,61,63,61,63,63,78,65,60,89,67,80,39,84,80,40,60,42,74,80,81,79,15,7,12,10,14,"Solid Player, Dives Into Tackles (AI), Leadership, Long Passer (AI), Team Player"
3026,190034,59,59,59,61,59,59,59,61,64,64,64,66,68,68,68,66,73,73,73,73,73,73,73,73,73,73,19,185,75,1-Oct-91,Left,2,2,2,High/Medium,Normal (185+),Yes,€5M,73,30,70,74,30,55,59,34,71,65,68,67,65,70,50,47,82,72,81,43,74,73,62,62,49,65,73,73,73,14,6,10,16,7,Power Header
3027,190143,68,68,68,69,68,68,68,69,71,71,71,73,73,73,73,73,76,76,76,76,76,76,76,76,76,76,22,182,77,5-Sep-89,Left,3,3,1,High/Low,Lean (170-185),No,€11.6M,81,46,74,75,42,72,75,71,69,73,67,67,66,77,66,69,68,69,67,59,72,78,70,68,45,71,75,77,73,12,13,10,16,13,"Early Crosser, Long Passer (AI)"
3028,190223,63,63,63,66,63,63,63,66,67,67,67,70,70,70,70,70,75,74,74,74,75,75,75,75,75,75,19,177,77,29-Feb-88,Left,3,3,1,Medium/Medium,Normal (170-185),Yes,€6.1M,78,35,71,73,50,68,76,33,69,72,74,75,73,68,73,63,77,76,74,54,78,73,55,62,44,75,72,75,73,15,10,7,6,11,"Early Crosser, Team Player"
3029,190544,71,71,71,73,72,72,72,73,74,74,74,74,73,73,73,74,63,63,63,63,63,61,56,56,56,61,18,182,80,29-Sep-91,Right,4,4,2,High/Low,Lean (170-185),No,€8.2M,70,66,48,78,74,74,79,81,72,75,74,69,76,66,78,76,63,52,58,80,53,49,71,76,75,74,46,55,44,6,14,7,6,12,"Finesse Shot, Long Shot Taker (AI), Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)"
3030,190778,33,33,33,31,33,33,33,31,37,37,37,35,38,38,38,35,33,35,35,35,33,32,32,32,32,32,73,189,88,6-Jan-91,Right,4,1,2,Medium/Medium,Normal (185+),No,€3.6M,17,12,19,37,19,15,13,20,37,34,55,45,54,67,42,56,57,40,67,17,18,21,11,57,27,61,25,18,16,72,74,75,73,73,Comes For Crosses
3031,190824,68,68,68,70,69,69,69,70,72,72,72,73,73,73,73,73,74,73,73,73,74,74,72,72,72,74,17,179,74,5-Dec-91,Right,3,3,1,Medium/Medium,Normal (170-185),Yes,€7.4M,71,42,60,71,55,72,72,60,68,74,76,74,82,74,80,72,64,75,69,66,72,69,75,68,42,68,69,72,72,8,11,12,6,6,"Solid Player, Speed Dribbler (AI)"
3032,2147,31,31,31,26,29,29,29,26,32,32,32,31,34,34,34,31,29,34,34,34,29,28,32,32,32,28,75,197,92,22-Sep-82,Right,4,1,2,Medium/Medium,Normal (185+),Yes,€875K,18,11,14,39,11,12,13,13,37,31,30,36,30,69,27,56,55,25,77,11,41,26,12,40,23,59,9,15,14,74,74,75,76,74,Cautious With Crosses
3033,134779,72,72,72,70,71,71,71,70,72,72,72,71,70,70,70,71,60,61,61,61,60,58,59,59,59,58,18,181,84,2-Aug-85,Right,3,3,2,High/Medium,Normal (170-185),Yes,€2M,70,72,73,75,71,71,68,65,67,72,55,61,66,75,66,72,75,52,74,68,70,42,75,72,76,75,42,46,40,12,6,7,6,10,"Leadership, Finesse Shot, Team Player"
3034,142966,69,69,69,68,69,69,69,68,70,70,70,69,70,70,70,69,59,62,62,62,59,57,54,54,54,57,20,179,77,19-May-84,Left,3,4,1,High/Low,Normal (170-185),No,€788K,63,70,47,74,67,68,80,76,71,71,52,52,63,70,61,76,44,54,61,72,44,55,71,78,72,73,49,43,40,10,8,11,14,13,"Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)"
3035,152879,67,67,67,67,68,68,68,67,73,73,73,70,75,75,75,70,71,75,75,75,71,70,73,73,73,70,19,177,76,8-May-87,Right,3,3,2,Medium/Medium,Normal (170-185),Yes,€3.6M,71,60,62,78,68,74,71,67,79,76,44,32,62,74,69,74,56,64,65,69,84,73,64,77,92,77,70,74,75,7,6,14,16,11,"Dives Into Tackles (AI), Leadership, Long Passer (AI), Team Player"
3036,157481,57,57,57,53,56,56,56,53,62,62,62,59,70,70,70,59,71,81,81,81,71,74,82,82,82,74,19,190,82,4-Sep-85,Right,3,2,3,Low/High,Lean (185+),Yes,€16.8M,38,27,77,74,31,59,53,45,72,71,48,34,49,82,53,65,76,51,80,53,81,86,30,64,37,75,89,87,85,8,6,5,9,8,"Dives Into Tackles (AI), Leadership, Long Passer (AI)"
3037,157492,66,66,66,67,67,67,67,67,69,69,69,69,69,69,69,69,55,57,57,57,55,51,49,49,49,51,18,173,71,19-Oct-83,Right,4,4,1,Medium/Low,Normal (170-185),No,€765K,70,62,59,77,54,72,70,66,68,75,54,46,57,60,74,70,46,47,56,68,57,45,62,78,75,75,36,38,20,14,11,6,8,11,"Flair, Playmaker (AI), Outside Foot Shot"
3038,161754,67,67,67,61,64,64,64,61,67,67,67,64,70,70,70,64,66,72,72,72,66,67,72,72,72,67,21,187,82,8-Feb-87,Right,3,3,2,Medium/High,Normal (185+),Yes,€1.6M,47,55,75,74,59,64,55,58,72,72,42,46,57,71,50,79,90,67,81,57,76,69,60,63,57,78,72,69,66,14,6,8,14,16,Power Header
3039,162512,45,45,45,41,41,41,41,41,45,45,45,46,51,51,51,46,54,59,59,59,54,54,61,61,61,54,16,188,89,15-Jun-87,Right,3,2,1,Low/High,Normal (185+),No,€193K,42,24,59,50,23,42,38,29,52,51,31,30,41,57,33,45,72,66,89,32,66,56,37,39,30,56,61,58,55,8,9,11,9,8,"Leadership, Power Header, Team Player"
3040,164459,69,69,69,67,67,67,67,67,71,71,71,71,72,72,72,71,72,72,72,72,72,71,70,70,70,71,19,178,70,6-Jun-85,Right,3,3,1,Medium/High,Lean (170-185),Yes,€938K,81,62,65,77,73,63,84,82,75,72,51,51,63,75,72,77,72,81,62,73,80,71,66,70,75,74,71,66,60,7,11,14,14,8,"Leadership, Long Passer (AI), Outside Foot Shot, Team Player"
3041,266172,49,49,49,51,48,48,48,51,49,49,49,54,47,47,47,54,59,53,53,53,59,61,59,59,59,61,19,172,67,17-Aug-02,Left,3,2,1,High/Medium,Lean (170-185),No,€1.7M,53,29,54,36,29,60,32,39,37,48,79,82,59,59,77,26,56,58,50,28,61,56,51,36,42,44,55,64,62,13,12,14,13,8,None
3042,266180,51,51,51,45,47,47,47,45,52,52,52,51,59,59,59,51,62,68,68,68,62,64,71,71,71,64,16,195,84,28-Jun-00,Right,3,2,1,Medium/Medium,Lean (185+),No,€6.7M,33,25,75,66,31,39,34,27,69,48,53,57,51,64,35,63,68,64,78,44,74,72,32,52,35,53,65,69,71,12,7,7,6,6,"Dives Into Tackles (AI), Long Passer (AI)"
3043,266183,65,65,65,64,65,65,65,64,66,66,66,64,59,59,59,64,47,44,44,44,47,44,37,37,37,44,17,184,75,15-Nov-00,Right,3,2,1,High/Low,Lean (170-185),No,</label>,38,69,54,57,59,65,62,37,56,60,83,80,72,64,68,59,70,59,44,61,28,23,65,64,65,47,21,20,17,12,9,10,7,6,"Finesse Shot, Speed Dribbler (AI)"
3044,266235,62,62,62,61,61,61,61,61,63,63,63,61,56,56,56,61,44,42,42,42,44,41,35,35,35,41,17,179,70,10-Jan-04,Right,3,2,1,Medium/Medium,Lean (170-185),No,€1.4M,43,64,48,61,60,70,54,41,44,64,62,59,67,59,68,65,51,50,45,62,36,18,53,57,65,48,15,21,22,8,8,12,12,11,None
